,지역명,규모구분,연도,월,분양가격
1458,경기,전용면적 85㎡초과 102㎡이하,2017,3,3527.0
1459,경기,전용면적 102㎡초과,2017,3,4321.0
1460,부산,전체,2017,3,3290.0
1461,부산,전용면적 60㎡이하,2017,3,3123.0
1462,부산,전용면적 60㎡초과 85㎡이하,2017,3,3273.0
1463,부산,전용면적 85㎡초과 102㎡이하,2017,3,3354.0
1464,부산,전용면적 102㎡초과,2017,3,3931.0
1465,대구,전체,2017,3,3200.0
1466,대구,전용면적 60㎡이하,2017,3,3848.0
1467,대구,전용면적 60㎡초과 85㎡이하,2017,3,3208.0
1468,대구,전용면적 85㎡초과 102㎡이하,2017,3,3216.0
1469,대구,전용면적 102㎡초과,2017,3,5014.0
1470,광주,전체,2017,3,2783.0
1471,광주,전용면적 60㎡이하,2017,3,2448.0
1472,광주,전용면적 60㎡초과 85㎡이하,2017,3,2798.0
1473,광주,전용면적 85㎡초과 102㎡이하,2017,3,2817.0
1474,광주,전용면적 102㎡초과,2017,3,3273.0
1475,대전,전체,2017,3,2721.0
1476,대전,전용면적 60㎡이하,2017,3,2776.0
1477,대전,전용면적 60㎡초과 85㎡이하,2017,3,2681.0
1478,대전,전용면적 85㎡초과 102㎡이하,2017,3,2600.0
1479,대전,전용면적 102㎡초과,2017,3,4328.0
1480,울산,전체,2017,3,3263.0
1481,울산,전용면적 60㎡이하,2017,3,2858.0
1482,울산,전용면적 60㎡초과 85㎡이하,2017,3,3274.0
1483,울산,전용면적 85㎡초과 102㎡이하,2017,3,2965.1990950226245
1484,울산,전용면적 102㎡초과,2017,3,3177.0
1485,세종,전체,2017,3,2705.0
1486,세종,전용면적 60㎡이하,2017,3,2769.0
1487,세종,전용면적 60㎡초과 85㎡이하,2017,3,2706.0
1488,세종,전용면적 85㎡초과 102㎡이하,2017,3,2676.0
1489,세종,전용면적 102㎡초과,2017,3,2673.0
1490,강원,전체,2017,3,2068.0
1491,강원,전용면적 60㎡이하,2017,3,2072.0
1492,강원,전용면적 60㎡초과 85㎡이하,2017,3,2070.0
1493,강원,전용면적 85㎡초과 102㎡이하,2017,3,2221.0
1494,강원,전용면적 102㎡초과,2017,3,2251.0
1495,충북,전체,2017,3,1976.0
1496,충북,전용면적 60㎡이하,2017,3,2155.0
1497,충북,전용면적 60㎡초과 85㎡이하,2017,3,1983.0
1498,충북,전용면적 85㎡초과 102㎡이하,2017,3,2855.0
1499,충북,전용면적 102㎡초과,2017,3,2358.0
1500,충남,전체,2017,3,2237.0
1501,충남,전용면적 60㎡이하,2017,3,2335.0
1502,충남,전용면적 60㎡초과 85㎡이하,2017,3,2239.0
1503,충남,전용면적 85㎡초과 102㎡이하,2017,3,2963.0
1504,충남,전용면적 102㎡초과,2017,3,2679.0
1505,전북,전체,2017,3,2044.0
1506,전북,전용면적 60㎡이하,2017,3,2350.0
1507,전북,전용면적 60㎡초과 85㎡이하,2017,3,2040.0
1508,전북,전용면적 85㎡초과 102㎡이하,2017,3,2321.0
1509,전북,전용면적 102㎡초과,2017,3,2315.0
1510,전남,전체,2017,3,2090.0
1511,전남,전용면적 60㎡이하,2017,3,2151.0
1512,전남,전용면적 60㎡초과 85㎡이하,2017,3,2094.0
1513,전남,전용면적 85㎡초과 102㎡이하,2017,3,2379.0
1514,전남,전용면적 102㎡초과,2017,3,2307.0
1515,경북,전체,2017,3,2291.0
1516,경북,전용면적 60㎡이하,2017,3,2342.0
1517,경북,전용면적 60㎡초과 85㎡이하,2017,3,2286.0
1518,경북,전용면적 85㎡초과 102㎡이하,2017,3,2690.0
1519,경북,전용면적 102㎡초과,2017,3,2606.0
1520,경남,전체,2017,3,2407.0
1521,경남,전용면적 60㎡이하,2017,3,2520.0
1522,경남,전용면적 60㎡초과 85㎡이하,2017,3,2397.0
1523,경남,전용면적 85㎡초과 102㎡이하,2017,3,2872.0
1524,경남,전용면적 102㎡초과,2017,3,2657.0
1525,제주,전체,2017,3,3097.0
1526,제주,전용면적 60㎡이하,2017,3,4038.0
1527,제주,전용면적 60㎡초과 85㎡이하,2017,3,3038.0
1528,제주,전용면적 85㎡초과 102㎡이하,2017,3,3157.0
1529,제주,전용면적 102㎡초과,2017,3,3082.0
1530,서울,전체,2017,4,6366.0
1531,서울,전용면적 60㎡이하,2017,4,6570.0
1532,서울,전용면적 60㎡초과 85㎡이하,2017,4,6414.0
1533,서울,전용면적 85㎡초과 102㎡이하,2017,4,6457.0
1534,서울,전용면적 102㎡초과,2017,4,6712.0
1535,인천,전체,2017,4,3179.0
1536,인천,전용면적 60㎡이하,2017,4,3268.0
1537,인천,전용면적 60㎡초과 85㎡이하,2017,4,3177.0
1538,인천,전용면적 85㎡초과 102㎡이하,2017,4,3275.0
1539,인천,전용면적 102㎡초과,2017,4,4201.0
1540,경기,전체,2017,4,3604.0
1541,경기,전용면적 60㎡이하,2017,4,3812.0
1542,경기,전용면적 60㎡초과 85㎡이하,2017,4,3552.0
1543,경기,전용면적 85㎡초과 102㎡이하,2017,4,3608.0
1544,경기,전용면적 102㎡초과,2017,4,4273.0
1545,부산,전체,2017,4,3289.0
1546,부산,전용면적 60㎡이하,2017,4,3089.0
1547,부산,전용면적 60㎡초과 85㎡이하,2017,4,3307.0
1548,부산,전용면적 85㎡초과 102㎡이하,2017,4,3354.0
1549,부산,전용면적 102㎡초과,2017,4,3931.0
1550,대구,전체,2017,4,3179.0
1551,대구,전용면적 60㎡이하,2017,4,3848.0
1552,대구,전용면적 60㎡초과 85㎡이하,2017,4,3182.0
1553,대구,전용면적 85㎡초과 102㎡이하,2017,4,3216.0
1554,대구,전용면적 102㎡초과,2017,4,4712.0
1555,광주,전체,2017,4,2854.0
1556,광주,전용면적 60㎡이하,2017,4,2448.0
1557,광주,전용면적 60㎡초과 85㎡이하,2017,4,2852.0
1558,광주,전용면적 85㎡초과 102㎡이하,2017,4,2880.0
1559,광주,전용면적 102㎡초과,2017,4,3358.0
1560,대전,전체,2017,4,2739.0
1561,대전,전용면적 60㎡이하,2017,4,2849.0
1562,대전,전용면적 60㎡초과 85㎡이하,2017,4,2685.0
1563,대전,전용면적 85㎡초과 102㎡이하,2017,4,2600.0
1564,대전,전용면적 102㎡초과,2017,4,4328.0
1565,울산,전체,2017,4,3578.0
1566,울산,전용면적 60㎡이하,2017,4,2904.0
1567,울산,전용면적 60㎡초과 85㎡이하,2017,4,3591.0
1568,울산,전용면적 85㎡초과 102㎡이하,2017,4,2965.1990950226245
1569,울산,전용면적 102㎡초과,2017,4,3137.0
1570,세종,전체,2017,4,2729.0
1571,세종,전용면적 60㎡이하,2017,4,2769.0
1572,세종,전용면적 60㎡초과 85㎡이하,2017,4,2698.0
1573,세종,전용면적 85㎡초과 102㎡이하,2017,4,2787.0
1574,세종,전용면적 102㎡초과,2017,4,2713.0
1575,강원,전체,2017,4,2068.0
1576,강원,전용면적 60㎡이하,2017,4,2072.0
1577,강원,전용면적 60㎡초과 85㎡이하,2017,4,2070.0
1578,강원,전용면적 85㎡초과 102㎡이하,2017,4,2221.0
1579,강원,전용면적 102㎡초과,2017,4,2251.0
1580,충북,전체,2017,4,2040.0
1581,충북,전용면적 60㎡이하,2017,4,2155.0
1582,충북,전용면적 60㎡초과 85㎡이하,2017,4,2045.0
1583,충북,전용면적 85㎡초과 102㎡이하,2017,4,2563.0
1584,충북,전용면적 102㎡초과,2017,4,2333.0
1585,충남,전체,2017,4,2221.0
1586,충남,전용면적 60㎡이하,2017,4,2330.0
1587,충남,전용면적 60㎡초과 85㎡이하,2017,4,2228.0
1588,충남,전용면적 85㎡초과 102㎡이하,2017,4,2963.0
1589,충남,전용면적 102㎡초과,2017,4,2758.0
1590,전북,전체,2017,4,2105.0
1591,전북,전용면적 60㎡이하,2017,4,2350.0
1592,전북,전용면적 60㎡초과 85㎡이하,2017,4,2101.0
1593,전북,전용면적 85㎡초과 102㎡이하,2017,4,2321.0
1594,전북,전용면적 102㎡초과,2017,4,2315.0
1595,전남,전체,2017,4,2106.0
1596,전남,전용면적 60㎡이하,2017,4,2151.0
1597,전남,전용면적 60㎡초과 85㎡이하,2017,4,2110.0
1598,전남,전용면적 85㎡초과 102㎡이하,2017,4,2379.0
1599,전남,전용면적 102㎡초과,2017,4,2307.0
1600,경북,전체,2017,4,2318.0
1601,경북,전용면적 60㎡이하,2017,4,2390.0
1602,경북,전용면적 60㎡초과 85㎡이하,2017,4,2307.0
1603,경북,전용면적 85㎡초과 102㎡이하,2017,4,2690.0
1604,경북,전용면적 102㎡초과,2017,4,2606.0
1605,경남,전체,2017,4,2401.0
1606,경남,전용면적 60㎡이하,2017,4,2554.0
1607,경남,전용면적 60㎡초과 85㎡이하,2017,4,2391.0
1608,경남,전용면적 85㎡초과 102㎡이하,2017,4,2872.0
1609,경남,전용면적 102㎡초과,2017,4,2659.0
1610,제주,전체,2017,4,3323.0
1611,제주,전용면적 60㎡이하,2017,4,4630.0
1612,제주,전용면적 60㎡초과 85㎡이하,2017,4,3196.0
1613,제주,전용면적 85㎡초과 102㎡이하,2017,4,3271.0
1614,제주,전용면적 102㎡초과,2017,4,3830.0
1615,서울,전체,2017,5,6400.0
1616,서울,전용면적 60㎡이하,2017,5,6592.0
1617,서울,전용면적 60㎡초과 85㎡이하,2017,5,6461.0
1618,서울,전용면적 85㎡초과 102㎡이하,2017,5,6408.0
1619,서울,전용면적 102㎡초과,2017,5,6675.0
1620,인천,전체,2017,5,3291.0
1621,인천,전용면적 60㎡이하,2017,5,3268.0
1622,인천,전용면적 60㎡초과 85㎡이하,2017,5,3290.0
1623,인천,전용면적 85㎡초과 102㎡이하,2017,5,3392.0
1624,인천,전용면적 102㎡초과,2017,5,4256.0
1625,경기,전체,2017,5,3474.0
1626,경기,전용면적 60㎡이하,2017,5,3628.0
1627,경기,전용면적 60㎡초과 85㎡이하,2017,5,3462.0
1628,경기,전용면적 85㎡초과 102㎡이하,2017,5,3591.0
1629,경기,전용면적 102㎡초과,2017,5,4045.0
1630,부산,전체,2017,5,3549.0
1631,부산,전용면적 60㎡이하,2017,5,3136.0
1632,부산,전용면적 60㎡초과 85㎡이하,2017,5,3626.0
1633,부산,전용면적 85㎡초과 102㎡이하,2017,5,3013.0
1634,부산,전용면적 102㎡초과,2017,5,3928.0
1635,대구,전체,2017,5,3179.0
1636,대구,전용면적 60㎡이하,2017,5,3848.0
1637,대구,전용면적 60㎡초과 85㎡이하,2017,5,3182.0
1638,대구,전용면적 85㎡초과 102㎡이하,2017,5,3216.0
1639,대구,전용면적 102㎡초과,2017,5,4712.0
1640,광주,전체,2017,5,2890.0
1641,광주,전용면적 60㎡이하,2017,5,2965.1990950226245
1642,광주,전용면적 60㎡초과 85㎡이하,2017,5,2877.0
1643,광주,전용면적 85㎡초과 102㎡이하,2017,5,2880.0
1644,광주,전용면적 102㎡초과,2017,5,3358.0
1645,대전,전체,2017,5,2739.0
1646,대전,전용면적 60㎡이하,2017,5,2849.0
1647,대전,전용면적 60㎡초과 85㎡이하,2017,5,2685.0
1648,대전,전용면적 85㎡초과 102㎡이하,2017,5,2600.0
1649,대전,전용면적 102㎡초과,2017,5,4328.0
1650,울산,전체,2017,5,3578.0
1651,울산,전용면적 60㎡이하,2017,5,2904.0
1652,울산,전용면적 60㎡초과 85㎡이하,2017,5,3591.0
1653,울산,전용면적 85㎡초과 102㎡이하,2017,5,2965.1990950226245
1654,울산,전용면적 102㎡초과,2017,5,3137.0
1655,세종,전체,2017,5,2729.0
1656,세종,전용면적 60㎡이하,2017,5,2769.0
1657,세종,전용면적 60㎡초과 85㎡이하,2017,5,2698.0
1658,세종,전용면적 85㎡초과 102㎡이하,2017,5,2787.0
1659,세종,전용면적 102㎡초과,2017,5,2713.0
1660,강원,전체,2017,5,2084.0
1661,강원,전용면적 60㎡이하,2017,5,2096.0
1662,강원,전용면적 60㎡초과 85㎡이하,2017,5,2084.0
1663,강원,전용면적 85㎡초과 102㎡이하,2017,5,2221.0
1664,강원,전용면적 102㎡초과,2017,5,2282.0
1665,충북,전체,2017,5,2050.0
1666,충북,전용면적 60㎡이하,2017,5,2162.0
1667,충북,전용면적 60㎡초과 85㎡이하,2017,5,2048.0
1668,충북,전용면적 85㎡초과 102㎡이하,2017,5,2563.0
1669,충북,전용면적 102㎡초과,2017,5,2564.0
1670,충남,전체,2017,5,2222.0
1671,충남,전용면적 60㎡이하,2017,5,2327.0
1672,충남,전용면적 60㎡초과 85㎡이하,2017,5,2229.0
1673,충남,전용면적 85㎡초과 102㎡이하,2017,5,2963.0
1674,충남,전용면적 102㎡초과,2017,5,2758.0
1675,전북,전체,2017,5,2130.0
1676,전북,전용면적 60㎡이하,2017,5,2322.0
1677,전북,전용면적 60㎡초과 85㎡이하,2017,5,2127.0
1678,전북,전용면적 85㎡초과 102㎡이하,2017,5,2321.0
1679,전북,전용면적 102㎡초과,2017,5,2373.0
1680,전남,전체,2017,5,2165.0
1681,전남,전용면적 60㎡이하,2017,5,2151.0
1682,전남,전용면적 60㎡초과 85㎡이하,2017,5,2169.0
1683,전남,전용면적 85㎡초과 102㎡이하,2017,5,2379.0
1684,전남,전용면적 102㎡초과,2017,5,2307.0
1685,경북,전체,2017,5,2363.0
1686,경북,전용면적 60㎡이하,2017,5,2390.0
1687,경북,전용면적 60㎡초과 85㎡이하,2017,5,2358.0
1688,경북,전용면적 85㎡초과 102㎡이하,2017,5,2690.0
1689,경북,전용면적 102㎡초과,2017,5,2667.0
1690,경남,전체,2017,5,2418.0
1691,경남,전용면적 60㎡이하,2017,5,2534.0
1692,경남,전용면적 60㎡초과 85㎡이하,2017,5,2407.0
1693,경남,전용면적 85㎡초과 102㎡이하,2017,5,2873.0
1694,경남,전용면적 102㎡초과,2017,5,2661.0
1695,제주,전체,2017,5,3459.0
1696,제주,전용면적 60㎡이하,2017,5,4630.0
1697,제주,전용면적 60㎡초과 85㎡이하,2017,5,3301.0
1698,제주,전용면적 85㎡초과 102㎡이하,2017,5,4158.0
1699,제주,전용면적 102㎡초과,2017,5,4800.0
1700,서울,전체,2017,6,6667.0
1701,서울,전용면적 60㎡이하,2017,6,6460.0
1702,서울,전용면적 60㎡초과 85㎡이하,2017,6,6435.0
1703,서울,전용면적 85㎡초과 102㎡이하,2017,6,7126.0
1704,서울,전용면적 102㎡초과,2017,6,6949.0
1705,인천,전체,2017,6,3326.0
1706,인천,전용면적 60㎡이하,2017,6,3268.0
1707,인천,전용면적 60㎡초과 85㎡이하,2017,6,3327.0
1708,인천,전용면적 85㎡초과 102㎡이하,2017,6,3439.0
1709,인천,전용면적 102㎡초과,2017,6,4055.0
1710,경기,전체,2017,6,3489.0
1711,경기,전용면적 60㎡이하,2017,6,3671.0
1712,경기,전용면적 60㎡초과 85㎡이하,2017,6,3511.0
1713,경기,전용면적 85㎡초과 102㎡이하,2017,6,3656.0
1714,경기,전용면적 102㎡초과,2017,6,4052.0
1715,부산,전체,2017,6,3616.0
1716,부산,전용면적 60㎡이하,2017,6,3229.0
1717,부산,전용면적 60㎡초과 85㎡이하,2017,6,3698.0
1718,부산,전용면적 85㎡초과 102㎡이하,2017,6,3013.0
1719,부산,전용면적 102㎡초과,2017,6,3818.0
1720,대구,전체,2017,6,3246.0
1721,대구,전용면적 60㎡이하,2017,6,3555.0
1722,대구,전용면적 60㎡초과 85㎡이하,2017,6,3250.0
1723,대구,전용면적 85㎡초과 102㎡이하,2017,6,3019.0
1724,대구,전용면적 102㎡초과,2017,6,4712.0
1725,광주,전체,2017,6,2912.0
1726,광주,전용면적 60㎡이하,2017,6,2965.1990950226245
1727,광주,전용면적 60㎡초과 85㎡이하,2017,6,2899.0
1728,광주,전용면적 85㎡초과 102㎡이하,2017,6,2880.0
1729,광주,전용면적 102㎡초과,2017,6,3358.0
1730,대전,전체,2017,6,2739.0
1731,대전,전용면적 60㎡이하,2017,6,2849.0
1732,대전,전용면적 60㎡초과 85㎡이하,2017,6,2685.0
1733,대전,전용면적 85㎡초과 102㎡이하,2017,6,2600.0
1734,대전,전용면적 102㎡초과,2017,6,4328.0
1735,울산,전체,2017,6,3582.0
1736,울산,전용면적 60㎡이하,2017,6,2904.0
1737,울산,전용면적 60㎡초과 85㎡이하,2017,6,3594.0
1738,울산,전용면적 85㎡초과 102㎡이하,2017,6,2965.1990950226245
1739,울산,전용면적 102㎡초과,2017,6,3137.0
1740,세종,전체,2017,6,2733.0
1741,세종,전용면적 60㎡이하,2017,6,2779.0
1742,세종,전용면적 60㎡초과 85㎡이하,2017,6,2703.0
1743,세종,전용면적 85㎡초과 102㎡이하,2017,6,2787.0
1744,세종,전용면적 102㎡초과,2017,6,2713.0
1745,강원,전체,2017,6,2131.0
1746,강원,전용면적 60㎡이하,2017,6,2149.0
1747,강원,전용면적 60㎡초과 85㎡이하,2017,6,2125.0
1748,강원,전용면적 85㎡초과 102㎡이하,2017,6,2221.0
1749,강원,전용면적 102㎡초과,2017,6,2400.0
1750,충북,전체,2017,6,2043.0
1751,충북,전용면적 60㎡이하,2017,6,2162.0
1752,충북,전용면적 60㎡초과 85㎡이하,2017,6,2041.0
1753,충북,전용면적 85㎡초과 102㎡이하,2017,6,2563.0
1754,충북,전용면적 102㎡초과,2017,6,2500.0
1755,충남,전체,2017,6,2274.0
1756,충남,전용면적 60㎡이하,2017,6,2355.0
1757,충남,전용면적 60㎡초과 85㎡이하,2017,6,2265.0
1758,충남,전용면적 85㎡초과 102㎡이하,2017,6,2963.0
1759,충남,전용면적 102㎡초과,2017,6,2560.0
1760,전북,전체,2017,6,2201.0
1761,전북,전용면적 60㎡이하,2017,6,2322.0
1762,전북,전용면적 60㎡초과 85㎡이하,2017,6,2197.0
1763,전북,전용면적 85㎡초과 102㎡이하,2017,6,2321.0
1764,전북,전용면적 102㎡초과,2017,6,2373.0
1765,전남,전체,2017,6,2147.0
1766,전남,전용면적 60㎡이하,2017,6,2151.0
1767,전남,전용면적 60㎡초과 85㎡이하,2017,6,2152.0
1768,전남,전용면적 85㎡초과 102㎡이하,2017,6,2291.0
1769,전남,전용면적 102㎡초과,2017,6,2197.0
1770,경북,전체,2017,6,2383.0
1771,경북,전용면적 60㎡이하,2017,6,2390.0
1772,경북,전용면적 60㎡초과 85㎡이하,2017,6,2376.0
1773,경북,전용면적 85㎡초과 102㎡이하,2017,6,2690.0
1774,경북,전용면적 102㎡초과,2017,6,2674.0
1775,경남,전체,2017,6,2444.0
1776,경남,전용면적 60㎡이하,2017,6,2495.0
1777,경남,전용면적 60㎡초과 85㎡이하,2017,6,2431.0
1778,경남,전용면적 85㎡초과 102㎡이하,2017,6,3042.0
1779,경남,전용면적 102㎡초과,2017,6,2811.0
1780,제주,전체,2017,6,3274.0
1781,제주,전용면적 60㎡이하,2017,6,4630.0
1782,제주,전용면적 60㎡초과 85㎡이하,2017,6,3249.0
1783,제주,전용면적 85㎡초과 102㎡이하,2017,6,4809.0
1784,제주,전용면적 102㎡초과,2017,6,4800.0
1785,서울,전체,2017,7,6573.0
1786,서울,전용면적 60㎡이하,2017,7,6510.0
1787,서울,전용면적 60㎡초과 85㎡이하,2017,7,6342.0
1788,서울,전용면적 85㎡초과 102㎡이하,2017,7,7126.0
1789,서울,전용면적 102㎡초과,2017,7,6734.0
1790,인천,전체,2017,7,3322.0
1791,인천,전용면적 60㎡이하,2017,7,3272.0
1792,인천,전용면적 60㎡초과 85㎡이하,2017,7,3323.0
1793,인천,전용면적 85㎡초과 102㎡이하,2017,7,3427.0
1794,인천,전용면적 102㎡초과,2017,7,4518.0
1795,경기,전체,2017,7,3629.0
1796,경기,전용면적 60㎡이하,2017,7,3707.0
1797,경기,전용면적 60㎡초과 85㎡이하,2017,7,3624.0
1798,경기,전용면적 85㎡초과 102㎡이하,2017,7,3605.0
1799,경기,전용면적 102㎡초과,2017,7,4065.0
1800,부산,전체,2017,7,3614.0
1801,부산,전용면적 60㎡이하,2017,7,3277.0
1802,부산,전용면적 60㎡초과 85㎡이하,2017,7,3718.0
1803,부산,전용면적 85㎡초과 102㎡이하,2017,7,3492.0
1804,부산,전용면적 102㎡초과,2017,7,3378.0
1805,대구,전체,2017,7,3870.0
1806,대구,전용면적 60㎡이하,2017,7,3555.0
1807,대구,전용면적 60㎡초과 85㎡이하,2017,7,3887.0
1808,대구,전용면적 85㎡초과 102㎡이하,2017,7,2965.1990950226245
1809,대구,전용면적 102㎡초과,2017,7,4712.0
1810,광주,전체,2017,7,2894.0
1811,광주,전용면적 60㎡이하,2017,7,2965.1990950226245
1812,광주,전용면적 60㎡초과 85㎡이하,2017,7,2881.0
1813,광주,전용면적 85㎡초과 102㎡이하,2017,7,2880.0
1814,광주,전용면적 102㎡초과,2017,7,3358.0
1815,대전,전체,2017,7,2738.0
1816,대전,전용면적 60㎡이하,2017,7,2849.0
1817,대전,전용면적 60㎡초과 85㎡이하,2017,7,2699.0
1818,대전,전용면적 85㎡초과 102㎡이하,2017,7,2834.0
1819,대전,전용면적 102㎡초과,2017,7,4328.0
1820,울산,전체,2017,7,3582.0
1821,울산,전용면적 60㎡이하,2017,7,2904.0
1822,울산,전용면적 60㎡초과 85㎡이하,2017,7,3594.0
1823,울산,전용면적 85㎡초과 102㎡이하,2017,7,2965.1990950226245
1824,울산,전용면적 102㎡초과,2017,7,3137.0
